commit,repo_name,committer_time_sec,committer_tz_offset,committer_date,message
87ba8221ec55ad3e781a1726e85275ae50c1571e,angular/angular.js,1359494443,-480,2013-01-29 21:20:43 UTC,"chore(release): start 1.1.3 radioactive-gargle iteration
"
91821007ed640c0cfcba6b3c9d179c5bd11c4a50,facebook/react,1389029200,-300,2014-01-06 17:26:40 UTC,benchmark runner
9918b748be01266eb10db39d51b4d3098d54ab66,angular/angular.js,1332182110,-420,2012-03-19 18:35:10 UTC,"fix(compiler): allow transclusion of root elements

Fixed an issue where a directive that uses transclusion (such as ngRepeat) failed to link if it was declared on the root element of the compilation tree. (For example ngView or ngInclude including template where ngRepeat was the top most element).
"
e59daa8ed8b07068bbd06e260009d80ed6360477,facebook/react,1392838511,-480,2014-02-19 19:35:11 UTC,"Add descriptions to package.jsons

Otherwise, npm just reads the first non-header of our readmes, which doesn't
match up accurately or cleanly (no markdown parsing).
"
e95d3dd8128c43b7954eda0aeac15fd351a28b45,facebook/react,1448387043,-480,2015-11-24 17:44:03 UTC,"Merge pull request #5539 from matthewlooi/addCodeHighlightToTutorialDoc

Add highlight to a line of code to tutorial21.js"
ef5a02c16485707acdfd38f612c16513beeb4a6a,facebook/react,1384810666,-300,2013-11-18 21:37:46 UTC,"enable coverage logging from the worker
"
f031430a6ff054e3ea4d25a19ccbccef50642cff,angular/angular.js,1381254831,-420,2013-10-08 17:53:51 UTC,"docs(guide/animations): improve animations guide
"
f3e04fbd6a3ce9d84dec5052233a0712c2273859,angular/angular.js,1311715273,-420,2011-07-26 21:21:13 UTC,"fix(ng:show/ng:hide): use jqLite.show/jqLite.hide

The previous implementation didn't handle situation when in css
something was hidden with a cascaded display:none rule and then we
wanted to show it.

Unfortunatelly our test doesn't test this scenario because it's too
complicated. :-/
"
ba9d0738cd2e4501919021ee0f7b28734f5ffe36,angular/angular.js,1413796917,60,2014-10-20 09:21:57 UTC,"refact(Angular.js) remove unused functions

This removes the functions size() and isLeafNode().

Closes #9682
"
c06a68a10b8c43922acff58dcad803412954bca0,facebook/react,1470876276,-420,2016-08-11 00:44:36 UTC,"Mock ReactDOM for Fiber Tests (#7206)

We currently write all our tests against the DOM implementation.
I need a way to run the Fiber tests against it. But I don't want
to take on any package dependencies on Fiber modules yet.

There's a problem with jest right now where you can't globally
mock modules that already exist. So I have to add a global call
to jest.mock.

Luckily we already have a way to test the useCreateElement paths
using a feature flag. I won't activate this flag in travis until
it passes, but the idea is to run all three variants in travis.

I'm not sure that invoking rAF and rIC synchronously is the best
way to test this since it doesn't capture the backwards
compatibility aspect. I.e. the fact that people might be relying
on the synchronous nature in real apps too. It's a start.

Ideally, jest would have these built-in."
b41bc98c54502cea070a8ca11b5d267e02f30701,angular/angular.js,1287678365,480,2010-10-21 16:26:05 UTC,"Better nodeserver that implements an HTTP server more completely
"
b9f32a829569c7e5bac9c12268ff8be16051899a,facebook/react,1411518370,480,2014-09-24 00:26:10 UTC,"Update getting-started.md

fix grammar"
dc5686a42f4b62e1abd560fb5088a12cc8a94290,facebook/react,1464729618,-420,2016-05-31 21:20:18 UTC,"Merge pull request #6931 from sebmarkbage/newreconciler

[Fiber] Simple test assertions"
ebd0fbba8ff90bee0cd016d574643d56a7f81ed0,angular/angular.js,1434372407,-240,2015-06-15 12:46:47 UTC,"fix(forms): parse exponential notation in numberInputType parser

Support parsing numbers in exponential notation, which Number.prototype.toString() returns
for sufficiently high numbers.

Closes #12121
Closes #12122
"
498ad0a3be151a375675daa3453ea141d16e826e,angular/angular.js,1302641899,-420,2011-04-12 20:58:19 UTC,"preparing the 0.9.16 weather-control iteration
"
4c7baf970faa90efe9cbd19933f5648353b02f43,angular/angular.js,1366368916,60,2013-04-19 10:55:16 UTC,"docs(ngBind): fix typo
"
08c7c556de02e03a377e57d79e19c16fa604e18e,facebook/react,1421090957,-480,2015-01-12 19:29:17 UTC,"Update README.md insert comma

The file change inserts a missing comma.

Best,
Hou"
08eb05583bf39c63fef43b4faf29c61360699c81,angular/angular.js,1408422010,-420,2014-08-19 04:20:10 UTC,"perf(ngRepeat): simplify code and remove duplicate array.length access

minimal perf gain (~2ms)
"
10daefc6f466a21d9418437666461c80cf24fcfe,angular/angular.js,1333990348,-420,2012-04-09 16:52:28 UTC,"fix(ngBindHtml): clear contents when model is falsy

Closes #864
"
f81d52b854d87a4dc78cf9b60073389597e631a2,facebook/react,1430630540,-420,2015-05-03 05:22:20 UTC,Removed redundant grave accent character from Component API docs
d9a053d2872dedc95c37af7a018e1ad3947f9ced,facebook/react,1408150301,-420,2014-08-16 00:51:41 UTC,"Don't force sourcemaps on for JSXTransformer APIs

In case somebody doesn't want sourcemaps (eg, react-rails) or r.js
"
dc3013e848889431fcff6be57ce828cb309b2077,angular/angular.js,1453380164,0,2016-01-21 12:42:44 UTC,"docs(CHANGELOG): add release notes for 1.4.9
"
6dbdea15b2320f70336c1614fd0be580f37a38b9,facebook/react,1443671969,-420,2015-10-01 03:59:29 UTC,"Merge pull request #4964 from jimfb/stateless-functions-and-render-docs

Documentation for stateless functions/components, condensed two pages about refs into one"
2f7f1a9d45cd3aefde26917c8b54fc1511df39ac,facebook/react,1446753785,-480,2015-11-05 20:03:05 UTC,"Merge pull request #5405 from yangshun/inconsistent-error-messages

More consistent error message for findRenderedDOMComponentWithX"
301d8f233b363b27c5e8ded009ee5fd875c174fc,angular/angular.js,1337065748,-420,2012-05-15 07:09:08 UTC,"chore(release): start 1.0.0rc10 tesseract-giftwrapping iteration
"
347be5ae9aa6829427e1e8e1b1e58afdf2a36c0a,angular/angular.js,1295029800,-480,2011-01-14 18:30:00 UTC,"fixed select with ng:format

select (one/multiple) could not chose from a list of objects, since DOM requires string ids.
Solved by adding index formatter, which exposed incorrect handling of formatters in select
widgets.
"
fbbace6b6925f48bd1f377e153a929cbc604a0de,facebook/react,1398826393,-420,2014-04-30 02:53:13 UTC,"Update jsfiddles in thinking-in-react to remove onSubmit from forms
"
fc0b42dc07238cb8361fdb6c61fb8eb7171be055,facebook/react,1436482799,-420,2015-07-09 22:59:59 UTC,"Run eslint tests with jest

Turns out eslint-tester works with jest (!)

We take advantage of this internally at FB, so we'll do it here too.

Fixes #4328
"
fea7bc5968bf5e2acc164df2773a6b8ac5a53c70,facebook/react,1426808815,-420,2015-03-19 23:46:55 UTC,"Use full chain of member expressions when generating display names.

Assumed to be namespaced names (with the exception of ""exports"", which is
special-cased).
"
593a234c1ebef9a20bcb239badb9bb20018d4710,facebook/react,1447357538,330,2015-11-12 19:45:38 UTC,"Warns when mutated props are passed.
"
61ef4a24cbf5edbfd48148a4c3944a824a471006,facebook/react,1434070186,-420,2015-06-12 00:49:46 UTC,"Fixed grammar in CLA section of contribution guide

took out quotation marks from CLA header as per MLA standards"
67c851792a3b5c1c29f4c3bd8b8b9f271e748bfa,facebook/react,1385273049,-300,2013-11-24 06:04:09 UTC,"Remove reference to old browser logger

The file was removed in 37bb9b76aba0deb445874273b93955ffb1c18bf8; this was giving a 404.
"
68ab0f9b02372d11d31412edce86080eaa43625b,angular/angular.js,1309456464,-420,2011-06-30 17:54:24 UTC,"docs:changelog: add release date for 0.9.17
"
744548ad143b7350e7e1d7d39e72bf2f4108fee6,facebook/react,1461119731,60,2016-04-20 02:35:31 UTC,"Fix lint for moved ReactNative
"
a7908134cb22c8c1efb21f780d4a6efdfde2b78c,angular/angular.js,1371722833,60,2013-06-20 10:07:13 UTC,"docs(ngRepeat): fix typo
"
f084fd37dbc80d9701f417a726b4ac3232039d93,angular/angular.js,1279060839,-420,2010-07-13 22:40:39 UTC,"romeve miscTest
"
f9264eec0725ea93fe2d9674fabe61c6a192901f,angular/angular.js,1400694429,-420,2014-05-21 17:47:09 UTC,"docs(guide/concepts): clarify definitions
"
e1d122a4b7ba837997cd258939daf82310adc223,angular/angular.js,1301380426,-420,2011-03-29 06:33:46 UTC,"encode $resource query params using encodeURIComponent
"
e4d1618f63efcb06197b9646b1d9eb9646dc08d7,facebook/react,1391308992,-480,2014-02-02 02:43:12 UTC,Update example-apps.md
a1584053cc16d0054e52e58d56effc341eff0c42,facebook/react,1452212463,-480,2016-01-08 00:21:03 UTC,"Merge pull request #5790 from jimfb/componentWillReceiveProps-blogPost

Blog post explains to verify prop mutations in componentWillReceiveProps"
d69329a17c384c2ea64eb08785d7c931aa21774b,facebook/react,1424394148,-480,2015-02-20 01:02:28 UTC,"Merge pull request #3208 from jsfb/clonewithprops-jsdocs

Fixed mistake in jsdocs types for cloneWithProps"
d9e06462a336c8c6df501ab33de42add307444f7,facebook/react,1426113977,-420,2015-03-11 22:46:17 UTC,"Merge pull request #3383 from ariabuckles/proptype-warnings

[PropTypes] Add warnings if PropTypes return functions"
facd904a613e716151a13ab7460b5e6206e0442b,angular/angular.js,1400398521,60,2014-05-18 07:35:21 UTC,"fix(ngModel): do not dirty the input on $commitViewValue if nothing was changed

Calling `$commitViewValue` was was dirtying the input, even if no update to the view
value was made.
For example, `updateOn` triggers and form submit may call `$commitViewValue` even
if the the view value had not changed.

Closes #7457
Closes #7495
"
fc0b68af287e7c26a377e866ee83617aa1a8b3d5,facebook/react,1380063652,-420,2013-09-24 23:00:52 UTC,"Fix 404s to non-existent API docs
"
fc1cfb6225f5c3af6843515363db63ed3dcbb824,facebook/react,1460075423,-420,2016-04-08 00:30:23 UTC,"Make React.__spread warn
"
fc52b81d5288897b351397cd5a21aa98a54cca70,angular/angular.js,1333062640,-420,2012-03-29 23:10:40 UTC,"fix(docs): update the example widget regexp for detecting angular.js url

so that we don't show angular-cookies instead of angular.js
"
27a8824b50aa78e9a082b4377ca09250382a8655,angular/angular.js,1369060570,60,2013-05-20 14:36:10 UTC,"docs(filters): fix minor typographical error

Fix a typographical error ""it's"" -> ""its"" in the dateFilter
documentation
"
309215fc40e81354bd06d11e108866f87156fb55,facebook/react,1467739376,-420,2016-07-05 17:22:56 UTC,"[flow] isTextInputElement (#7075)

Summary:

I had to cast into any because flow doesn't think that checking the lowercase version of nodeName is a valid way to refine the variable from HTMLElement to HTMLInputElement. I'm also not confident enough in changing the implementation to an instanceof HTMLInputElement to please flow. It also takes care of the null check in the process.

The `nodeName &&` condition wasn't useful since the two branches are checking it against concrete values and actually makes the type different since nodeName is not a boolean per se. I replaced them with if conditions to make it clearer what it actually did instead of doing boolean logic tricks.

It is unclear why I had to type supportedInputTypes, see this internal post for a discussion: https://www.facebook.com/groups/flowtype/permalink/1084168611631753/

The only difference in behavior is that I now explicitely convert to boolean the object dereference via `!!`.

Test Plan:
npm run flow
Careful inspection of the code

Reviewers: 663c8c2f2861ffa32b57d2756c3a277500005cdc@spicyj"
23abb990f10270f7992429ef83f86b83c91f75ea,angular/angular.js,1363821586,-420,2013-03-20 23:19:46 UTC,"chore($ngLocale): refactor i18n closure slurper logic and parse extended datetime symbols
"
9453c610935b2e872215f0c6a223b24ba8b4ea7f,angular/angular.js,1382813885,60,2013-10-26 18:58:05 UTC,"docs(guide/compiler): fix typo

Closes #4667
"
95eee11b66df9122aca5feebb1e7fab844bef1c9,facebook/react,1442253919,-420,2015-09-14 18:05:19 UTC,"Merge pull request #4866 from andrewsokolov/bug/--no-explicit-require-didnt-works

[react-codemod] --no* options automatically set to false"
97fc84c151893c4e66477334dc3d25821cc22280,angular/angular.js,1386022806,-480,2013-12-02 22:20:06 UTC,"chore(deps): use regular junit-reporter

We don't need the special branch anymore.
"
9e1f085ba6e224893abc04be181f8748939bfe77,angular/angular.js,1268697945,-420,2010-03-16 00:05:45 UTC,"datastore scenario failing as expected
"
a3a9d4af05f0e571b2daa17b56824dda5d120b6f,angular/angular.js,1357322351,60,2013-01-04 17:59:11 UTC,"docs(faq): add info on logo reuse and how to get t-shirts and stickers
"
a057e0896a7fe2fdaba50b2515555b86e4f4be27,angular/angular.js,1428041678,60,2015-04-03 06:14:38 UTC,"fix(cookieReader): safely access $document so it can be mocked

Closes #11373
Closes #11388
"
a6bd4bc866a18f860c7548fa1b3f6d4c2a953416,angular/angular.js,1409080166,-420,2014-08-26 19:09:26 UTC,"feat(minErr): allow specifying ErrorConstructor in minErr constructor

In some cases, the type of Error thrown by minErr is meaningful, such as in $q where a TypeError
is sometimes required. This fix allows providing an error constructor as the second argument to
minErr, which will be used to construct the error that gets returned by the factory function.
"
a7f0afceecfae8d00ba656915ccfbcf4d7c2c5e4,facebook/react,1385355215,-480,2013-11-25 04:53:35 UTC,"Merge pull request #589 from balanceiskey/master

Minor spelling correction in docs"
76cb53f8376a210b13c47dba88f99bbf9170233e,angular/angular.js,1370378919,60,2013-06-04 20:48:39 UTC,"docs(sanitize): add @description section
"
77e6d833f6818cbf3eecbe8e7cf640453af36ee1,angular/angular.js,1344107368,-420,2012-08-04 19:09:28 UTC,"chore(nodeserver): add font mime type
"
ee325eb5d5fbb91de7e6bbd7cfab4e7d30287821,facebook/react,1405959100,60,2014-07-21 16:11:40 UTC,follow docs convention for notes
f0fa5e63762e80fd4ee60ff6d365fca5f886292a,angular/angular.js,1321331476,-480,2011-11-15 04:31:16 UTC,"doc(AUTO, NG_MOCK): Documenting the AUTO and NG_MOCK module
"
f2724b2bbcd6a6dc5a14db95b72e0a37c747af41,angular/angular.js,1443026403,-420,2015-09-23 16:40:03 UTC,"build(travis): gracefully shut down the sauce connect tunnel after the tests are done running

This is to prevent sauce connect tunnel leaks.

Closes #12921
"
f277c568375aaedf52d397b76cb5c9ea688fa62c,angular/angular.js,1413237317,-420,2014-10-13 21:55:17 UTC,"docs(directive): add an example showing `templateUrl` functions

Related to #2895
"
f5a11dcc3aa50a7acf0126137872c1ab2d96752b,facebook/react,1468283952,-420,2016-07-12 00:39:12 UTC,"Blog post for error codes
"
a8d42800e7153a46365a08e7ef64bfd68aef0521,angular/angular.js,1396871180,-240,2014-04-07 11:46:20 UTC,"docs(guide): fix dropped word in controller description

Closes #7026
"
d9ff4e42ce1f59ea5af41a1300c4a433071d6e48,angular/angular.js,1412800621,-420,2014-10-08 20:37:01 UTC,"docs(changelog): release notes for 1.3.0-rc.5
"
dfe5f19917532790a85739152f78209c617bbfbc,facebook/react,1436510319,600,2015-07-10 06:38:39 UTC,s/currentPathElemenID/currentPathElementID
e88d6179c3a6a137e75fa09de906fc83c6515db2,angular/angular.js,1363026664,-420,2013-03-11 18:31:04 UTC,"feat(ng:switch): Preserve the order of the elements not in the ng-switch

Preserve the order of the elements that are not part of a case nor default in
a ng-switch directive

BREAKING CHANGE: elements not in the ng-switch were rendered after the
    ng-switch elements.  Now they are rendered in-place.

    Ng-switch directives should be updated with non ng-switch elements
    in render-order.  e.g.

    The following was previously rendered with <li>1</li> after ""2"":

    <ul ng-switch=""select"">
        <li>1</li>
        <li ng-switch-when=""option"">2</li>
    </ul>

    To keep the old behaviour, say:

    <ul ng-switch=""select"">
        <li ng-switch-when=""1"">2</li>
        <li>1</li>
    </ul>

Closes #1074
"
65c258a7b7cb3879b232b1f94fd5c457fc7fd4e7,facebook/react,1400044022,-420,2014-05-14 05:07:02 UTC,"Add harmony transform support in browser (Fixes GH-1420)

I implemented this by checking for `type=""text/jsx;harmony""`, since this
has a bit of a cleaner implementation rather than parsing a JSON object
out of a data attribute. If in the future there are other options to
pass, it would make sense to move to a system like that.

Along with adding support, there is also a new example added that's
the basic-jsx example with Harmony syntax.
"
2a2123441c2b749b8f316a24c3ca3f77a9132a01,angular/angular.js,1360882366,-480,2013-02-14 22:52:46 UTC,"fix($resource): params should expand array values properly

Today, calling e.g. var R = $resource('/Path/:a'); R.get({a: 'foo', bar: ['baz1', 'baz2']}); results in a query
string like ""/Path/doh?bar=baz1,baz2"" which is undesirable. This commit enhances resource to use
$http to encode any non-url parameters resulting in a query string like ""/Path/doh?bar=baz1&bar=baz2"".

BREAKING CHANGE: if the server relied on the buggy behavior then either the
backend should be fixed or a simple serialization of the array should be done
on the client before calling the resource service.
"
2f6fb746b90942126b80846c5093b168fb689a89,facebook/react,1446701128,-480,2015-11-05 05:25:28 UTC,"Make sure npm packages have repo and keywords set
"
5b5f35d5e41a5930f7a685a02d0d20b8585a1420,angular/angular.js,1357683830,-480,2013-01-08 22:23:50 UTC,"refactor($browser): remove faulty 20+ cookies warning

the warning is defunct (and the test is incorrect) so obviously nobody is using
it and it just takes up space.

also the browser behavior varies (ff and chrome allow up to 150 cookies, safari
even more), so it's not very useful.

Closes #1712
"
5da408297fd51d43a77f17fd0d2b569af0ab945f,facebook/react,1437117196,-420,2015-07-17 07:13:16 UTC,"Remove in-browser unit testing

Rely on jest for now until we get a better and less hacky solution to running tests in the browser, probably a totally different test suite with different behavior/goals.
"
09e0dee307407117f97b21f707f44b0ec4890a9e,facebook/react,1418542210,480,2014-12-14 07:30:10 UTC,"Sync up previous Chinese documents and several minor updates on formats.
"
0d927844fba35df4956e904fdb33e2f7a034eace,facebook/react,1472332398,-420,2016-08-27 21:13:18 UTC,"Type ReactDebugTool (#7586)

Flow doesn't really support the concept of variables that are non-null but only inside of a `__DEV__` block. There's an internal post about it ( https://www.facebook.com/groups/flowtype/permalink/1132437726804841/ ) and the conclusion is that we should force it to be non-null and trust the developer to put the proper DEV checks in place."
378a49bf3cfc23b41519ecb5e29fbb36b503b91b,facebook/react,1384903095,-480,2013-11-19 23:18:15 UTC,"Update jekyll to 1.3
"
41cec4d68056268a5977399976738cecc343a653,angular/angular.js,1410188327,120,2014-09-08 14:58:47 UTC,"refactor(select): remove code duplication
"
44d160e3cebdf424c63a2e89e727b6ef70cc02ae,angular/angular.js,1394262380,0,2014-03-08 07:06:20 UTC,"docs(Error404): better heading
"
45a3332a382b3a63b44459656479ac5383d9742f,facebook/react,1427500038,540,2015-03-27 23:47:18 UTC,"Translate tip-18 to Korean

- Up to 6f44f60
"
468901c336c8562d3fdb8f4c985b579761d48778,facebook/react,1462220185,-420,2016-05-02 20:16:25 UTC,"Ensure we're using latest object-assign (#6681)

This picks up the change to feature test against order bugs."
4738d49e1c76b1762c05a21735d5eecd923aee13,angular/angular.js,1307424516,-420,2011-06-07 05:28:36 UTC,"new skin WIP
"
47ab8df455df1f1391b760e1fbcc5c21645512b8,angular/angular.js,1394440755,-420,2014-03-10 08:39:15 UTC,"feat(): whitelist blob urls for sanitization of data-bound image urls

Closes #4623
"
032fb6ce11f944c43824e3a79fedfac30f0ea0cd,facebook/react,1423684726,-480,2015-02-11 19:58:46 UTC,"Merge pull request #3107 from sebmarkbage/fragments

Warn if a non-object value is used in ReactFragment.create"
0356c90af83202f11015b4162fab3faa6a016458,angular/angular.js,1326822579,-480,2012-01-17 17:49:39 UTC,"chore(jquery): make the license header closure friendly
"
0a51a05d4eaa398c8341f241a3d2f36eaac4a939,angular/angular.js,1404629001,60,2014-07-06 06:43:21 UTC,"docs(tutorial/step-9): link to list of filters rather than filterProvider

Closes #8082
"
0b6c7c29fe5618246af3ab41c7403628710ca183,facebook/react,1427579814,-420,2015-03-28 21:56:54 UTC,"Keep docs/js/{react,JSXTransformer}.js in repo

This way we don't need to rebuild them each time for the website.
"
f6681d41a493efa6566f8a8a0b6ec39547e572ef,angular/angular.js,1405544024,-240,2014-07-16 20:53:44 UTC,"fix(ngSanitize): follow HTML parser rules for start tags / allow < in text content

ngSanitize will now permit opening braces in text content, provided they are not followed by either
an unescaped backslash, or by an ASCII letter (u+0041 - u+005A, u+0061 - u+007A), in compliance with
rules of the parsing spec, without taking insertion mode into account.

BREAKING CHANGE

Previously, $sanitize would ""fix"" invalid markup in which a space preceded alphanumeric characters
in a start-tag. Following this change, any opening angle bracket which is not followed by either a
forward slash, or by an ASCII letter (a-z | A-Z) will not be considered a start tag delimiter, per
the HTML parsing spec (http://www.whatwg.org/specs/web-apps/current-work/multipage/parsing.html).

Closes #8212
Closes #8193
"
fbbf6ac161a2087a64d50878b02ed7f618b182cc,angular/angular.js,1417807136,-300,2014-12-05 19:18:56 UTC,"docs(compile): document $attrs.$normalize

Closes #10345
"
e984d2b7d23dd16ba849abfb38f4f82d5180936d,facebook/react,1439323195,-420,2015-08-11 19:59:55 UTC,"Added note about multiple Reacts, since this error commonly implies that."
d3de0066b0db40b09243c3845fe810401cf3c7ef,angular/angular.js,1442925973,180,2015-09-22 12:46:13 UTC,"chore(check-node-modules): make check/reinstall node_modules work across platforms

The previous implementations (based on shell scripts) threw errors on
Windows, because it was not able to `rm -rf` 'node_modules' (due to the
255 character limit in file-paths).

This implementation works consistently across platforms and is heavily based on
'https://github.com/angular/angular/blob/3b9c08676a4c921bbfa847802e08566fb601ba7a/tools/npm/check-node-modules.js'.

Fixes #11143
Closes #11353

Closes #12792
"
e17b6c0514f5e9bc45ae69f8f531ee97a8234021,facebook/react,1426025143,-420,2015-03-10 22:05:43 UTC,"Bump version in readme
"
e187affcafc39dd1184e892db02d71e57d020a47,facebook/react,1462281689,60,2016-05-03 13:21:29 UTC,"Make stats less noisy for top-level components
"
a1648a76c0fa744b2c3f29e6d8e519454bf025b9,angular/angular.js,1412025371,-240,2014-09-29 21:16:11 UTC,"docs(CHANGELOG.md): put `<base>` in codeblock

Prevent the tag from being processed (and not rendered). Thanks @davidlehn.

Closes #9331
"
a9a398b15a58cb53463a22d550912350c2f68a07,facebook/react,1398376265,120,2014-04-24 21:51:05 UTC,"Test innerText/textContent on document.documentElement instead
"
aaabeb8c5e8657b6382463822aad0b4e163e544b,angular/angular.js,1287643909,-420,2010-10-21 06:51:49 UTC,"fixed more ie test failures
"
9264cef03f4761a73f4fd8f4e32b150a337da1d2,angular/angular.js,1460396568,60,2016-04-11 17:42:48 UTC,"fix($compile): do not use `noop()` as controller for multiple components

Currently, custom annotations are copied from the CDO onto the controller constructor.
Using `noop()` when no controller has been specified, pollutes it with custom annotations and
makes one component's annotations available to all other components that have `noop()` as their
controller.

Fixes #14391
Closes #14402
"
5cec32492c52209ce11b38b8180f9bdb909d041b,angular/angular.js,1344402469,-420,2012-08-08 05:07:49 UTC,"test(form): fix broken preventDefault test

the original test relied on incorrect assumptions about how jasmine async
tests work (when setTimeout is triggered) and how browser reloads a page
(the sequence of events) and thus the test passes even when the default
is not prevented.

this change fixes the test by registering an extra submit event handler
that checks if the default was prevented.

if the default was not prevented, the test will fail and the page will
be reloaded causing the test runner to panic.
"
5e296d7af843f5b07d7f8140ff9220929c027ba6,facebook/react,1372810899,-420,2013-07-03 00:21:39 UTC,"Merge pull request #150 from benjamn/commoner-dir-watcher

Upgrade Commoner to --watch directories instead of individual files"
6259d88f0352f0ab4388412122d5c911a6fb9329,facebook/react,1405988752,-420,2014-07-22 00:25:52 UTC,"Simpler way to prevent flushing updates on server

Test Plan: Only failing tests in jest are immutable tests that were already failing.
"
69b6869a3e6861b325ca2e9bb2d938cb81c7a090,facebook/react,1461442200,-420,2016-04-23 20:10:00 UTC,"Ignore events fired on missing React Native instances

This can happen if something gets unmounted before the event gets
dispatched. I'm not sure how this works out exactly but this
preserves previous behavior in this scenario."
545b31aa2ef20ad241be0a3d87ae328fdbf2404a,angular/angular.js,1314695469,-420,2011-08-30 09:11:09 UTC,"feat(closureSlurper): closureSlurper plural rules

- fetch plural rules from closure
- distribtue pluralization rules into each locale specific files
"
559313652ec84726ebf5a340654645f17485c8bb,angular/angular.js,1433863766,180,2015-06-09 15:29:26 UTC,"test($compile): fix test

The fixed test is supposed to test a fix for an IE11 bug/peculiarity that
arises when using a specifically configured MutationObserver on the page
(see #11781 for more info).
The configuration contained a typo (`sublist` instead of `subtree`), which
effectively failed to set up the MutationObserver in a way that would make
the IE11 bug appear.

Closes #12061
"
58173edb165c81ffcccd654e788106a8fce82f31,facebook/react,1380057491,-420,2013-09-24 21:18:11 UTC,"Community round-up #8
"
0113f2257415422729d5c2a9bdba76c1d0a17a13,angular/angular.js,1405383519,-420,2014-07-15 00:18:39 UTC,"fix(csp): fix autodetection of CSP + better docs

CSP spec got changed and it is no longer possible to autodetect if a policy is
active without triggering a CSP error:

https://github.com/w3c/webappsec/commit/18882953ce2d8afca25f685557fef0e0471b2c9a

Now we use `new Function('')` to detect if CSP is on. To prevent error from this
detection to show up in console developers have to use the ngCsp directive.

(This problem became more severe after our recent removal of `simpleGetterFn`
 which made us depend on function constructor for all expressions.)

Closes #8162
Closes #8191
"
0f4b068bd66cde63b222b114dbc1c5fec257a890,angular/angular.js,1279670614,-420,2010-07-21 00:03:34 UTC,"fix test
"
7be14d81552e8097eee6ed21a048fa23d4fce596,facebook/react,1374032320,-420,2013-07-17 03:38:40 UTC,"Add React.version

getConfig needs to be a function because grunt.config.data.pkg.version isn't available at the time that grunt/config/jsx/jsx.js is required.

Test Plan:
grunt build, grunt lint, grunt test all work. After building, both react.js and react.min.js contain the version number.
"
7d2d2575a24e099cb0ebd9c3b44f75fe37f24298,angular/angular.js,1383705967,-300,2013-11-06 02:46:07 UTC,"chore(animateSpec): provide meaningful CSS class names in animation tests
"
81923f1e41560327f7de6e8fddfda0d2612658f3,angular/angular.js,1374907794,-420,2013-07-27 06:49:54 UTC,"feat(ngAnimate): complete rewrite of animations

- ngAnimate directive is gone and was replaced with class based animations/transitions
- support for triggering animations on css class additions and removals
- done callback was added to all animation apis
- $animation and $animator where merged into a single $animate service with api:
  - $animate.enter(element, parent, after, done);
  - $animate.leave(element, done);
  - $animate.move(element, parent, after, done);
  - $animate.addClass(element, className, done);
  - $animate.removeClass(element, className, done);

BREAKING CHANGE: too many things changed, we'll write up a separate doc with migration instructions
"
4558e2c4bc5b8435d2eff326dc6c448fede806c9,facebook/react,1400190531,-420,2014-05-15 21:48:51 UTC,"Merge pull request #1491 from naturalatlas/itemscope

Added support for itemscope, itemtype, itemprop attributes."
48568b49dc74038fb74b951bb7fe698875366b15,angular/angular.js,1406758106,60,2014-07-30 22:08:26 UTC,"test(select): add test of updating the model because of ng-change

A regression #7855 was introduced by
https://github.com/angular/angular.js/commit/dc149de9364c66b988f169f67cad39577ba43434
This test ensures that reverting that commit fixes this regression.
In the regression, changes to a bound model in ng-change were not propagated back to the view.

Test for #7855
"
4f2f3c9cbf345301ca8feac308878b7ac0d0a597,angular/angular.js,1307571693,-420,2011-06-08 22:21:33 UTC,"Added support for deferring callbacks in time
"
50adfeb4217a6086fe7d9c4be5d9db732614106e,facebook/react,1440001562,-420,2015-08-19 16:26:02 UTC,"Merge pull request #4657 from zpao/abcorderevents

Re-sort some constants"
77ff1085554675f1a8375642996e5b1e51f9ed2d,angular/angular.js,1366913321,60,2013-04-25 18:08:41 UTC,"fix(location): correctly rewrite Html5 urls
"
86bac33408de1e0284c27d5c82d4559301b831ae,facebook/react,1428521029,-300,2015-04-08 19:23:49 UTC,Docs: Fix example JSX output
9277d12fc0052efacbeed7cf9aaeea608e5f6108,angular/angular.js,1331673233,-420,2012-03-13 21:13:53 UTC,"fix(forms): lowercase all validation error keys
"
f9947dec2aa5efaf4b3e74392415fff693e8f189,facebook/react,1388072559,60,2013-12-26 15:42:39 UTC,"Add unit test for transferPropsTo, ""key"" should never transfer
"
607de75fa42bdf4221698ddce8ce0a2bbc7ec99d,angular/angular.js,1313912818,-420,2011-08-21 07:46:58 UTC,"fix(docs): work around the lame ng:show directive
"
62e6b4eeb6c4434a25f4c7a4cc2883232d502820,angular/angular.js,1379366952,60,2013-09-16 21:29:12 UTC,"docs(orderBy): fix typo in orderBy.js documentation

Closes #3838
"
6303c3dcf64685458fc84aa12289f5c9d57f4e47,angular/angular.js,1411991241,60,2014-09-29 11:47:21 UTC,"fix($compile): Resolve leak with asynchronous compilation

Stop an asynchronous compilation when this is performed on an
already destroyed scope

Closes #9199
Closes #9079
Closes #8504
Closes #9197
"
682418f029cb9710a77eb377dd2a8390eaac4516,angular/angular.js,1353802912,60,2012-11-25 00:21:52 UTC,"docs(README.md): fix ""API Docs"" link

use direct link to api docs
"
